Unnamed: 0,uid,speakerid,replyid,utterance,offensive,target
254,1.0,2009242528,0,这个跟本吧没太大关系,0.0,0.0
374,10.0,3832349230,5349924596,啊？不是你是咋想的，卤完了再喷，那玩意熟了再喷不就糊了吗，口感不得稀烂,0.0,0.0
469,2.0,1408316575,3282570746,素质确实低,1.0,1.0
284,6.0,2949778309,5008925132,家里人被当成募🐶了？这么急,1.0,1.0
450,9.0,699110954,2427552952,Xxn还敢来评论啦？,1.0,1.0
484,1.0,4703737909,0,男同就没有喜欢药娘的吧。。反而是那些正常取向的男的喜欢抱着玩玩态度去玩药娘。挺恶心的,1.0,2.0
305,7.0,3039456266,0,母🐷袭击人类 众人合力制服发癫的🐷罢了,1.0,1.0
374,7.0,3832349230,5349924596,问题就在于你自己做，认认真真撩完猪毛再卤，一样会翻出来毛囊啊,0.0,0.0
383,0.0,1718787673,-1,大多都是一些大叔大妈，之前的音乐节已经出现过了,0.0,0.0
354,2.0,3317361089,0,带机甲还差不多,0.0,0.0
478,4.0,166834577,320693878,风凉话你过去打试试看，猪狗不如,1.0,1.0
289,8.0,1442972782,365778785,冷知识 死亡不是只有爆头才会,0.0,0.0
421,1.0,3003075087,0,确实纯瑙镡,1.0,1.0
448,1.0,6538525297,0,想说的是那群女的都是认识的，还有如果你是骂朋友，你会骂得特别大声？让整个走廊都能听见..？当事人回头清楚看见那女生对外面骂的。别学个词就叫，真沸羊羊,1.0,1.0
290,4.0,2654617364,0,都反古了，你都没活活明白,1.0,1.0
269,4.0,4088015223,4139520977,杭州本地人口音,0.0,0.0
392,3.0,5564834475,2491518611,北京养老呢，两月前刚刚上过节目，看他微博呗,0.0,0.0
402,0.0,4551908764,0,都让你丑完了，就这么看不上自己吗 8ū是怎么当的?,1.0,1.0
321,4.0,746340422,0,是高考一样给爷停下来定损,0.0,0.0
259,2.0,3508872114,2093753581,亲，你少了两个字,0.0,0.0
447,4.0,6538525297,4938724090,声明一下，图片没有说完整，这群女的确实相互认识，并且就是对着当事人骂的，如果是说朋友不会特别大声，也不会是骂人的语气，当时整个走廊都能听到骂声，而且当事人回头看见是那个女的对着他骂的,0.0,0.0
342,3.0,4599706670,0,dinner,1.0,1.0
354,7.0,267432712,5534405014,我爱您,0.0,0.0
423,4.0,3498011556,2056559809,你有毛病吗，增值税就是流通链越长越多，苹果这样的进口降降不是应该的吗,1.0,1.0
388,3.0,1682546313,0,给你丑完了,1.0,1.0
396,0.0,3905562644,-1,就你这种拿不起放不下的老子最看不起，你就在恩怨纠葛的烂事里面继续你的兄妹幻想吧,1.0,1.0
308,3.0,5956640574,185951135,你见过有几个猪进监狱啊,1.0,1.0
371,8.0,2192590132,5097187987,便宜的不用用假的，用假的碍着爷了也还不能说？还要用假货的人教我做事？,1.0,1.0
332,1.0,6443221160,0,用的是冷油，原视频是的，并且这个老大爷很有经验，直到用冷油更安全,0.0,0.0
300,3.0,2390144003,0,我觉得是xxn无脑，3岁小孩管不住有什么奇怪的，0-3岁只能听明白一点点道理，打也没用，要打也是四岁开始打,1.0,1.0
314,8.0,1328396126,0,看id就是个低能，说不这种话不奇怪,1.0,1.0
291,1.0,2092639174,0,消愁是这样的 觉得自己迈出一步就很勇敢很厉害 完全没想过人家回复后怎么回 ，只会发到贴吧给大家展示自己滑稽的模样给大家看笑话,1.0,1.0
256,5.0,1194535367,0,为什么全是回锅肉捏放点新东西乐乐,0.0,0.0
336,4.0,928305634,901052470,您又是什么学历呀，博士后几代呀？,1.0,1.0
258,5.0,2475751147,1137339124,*****吗？等你长病你连开药的机会都没有,1.0,1.0
362,4.0,664986203,807961790,怎么了，你不服，小学老师得穷矮矬？,0.0,0.0
477,7.0,1851419037,0,管中窥豹，略见一斑是吧,0.0,0.0
353,0.0,1896116912,-1,这是倒了八辈子霉,0.0,0.0
479,3.0,4179206371,0,sword 🐮🐮,1.0,2.0
301,6.0,1319282475,1826453911,呵呵，你这就跟视频里那位一样上来来一个我猜你是第一次坐高铁，先声制人，不好意思，你可以来我家看看，我家孩子乖得很公共场合表情严肃愣他一下，立马变乖，更别说外人他就更不会闹了，自己不会管就不会管，还给人家定标签，鄙视👎,1.0,1.0
364,5.0,969983912,3007961222,你是个什么five东西啊,1.0,1.0
316,0.0,4173605204,-1,网红不都是狗,1.0,2.0
346,0.0,88413540,-1,好人还是多,0.0,0.0
494,4.0,1405058403,481835850,对啊，摆拍,0.0,0.0
380,0.0,1267839312,-1,河南人称中国犹太人,1.0,2.0
400,0.0,667445376,-1,"
乘风破浪",0.0,0.0
282,7.0,1315535196,6316505827,你妈也是,1.0,1.0
427,4.0,156116340,6387020763,国足踢不赢大学生还有那么点可能，踢不赢高中生有点过了把。。再怎么样身体上的巨大优势是任何其他技术斗弥补不了的，就跟大人踢小孩一样，,0.0,0.0
390,1.0,964392848,0,农都怎么连ppt都输了呢,0.0,0.0
349,5.0,2679520335,1277324811,蛙趣，不会遇到真ikun了吧，乐乐乐，鸡棚都塌了还没跑路呢，我一鹿人甲都绷不住，笑死你哥哥下的蛋你吃过吗你还当ikun，我天天吃咯咯下的蛋，你怎么好意思在我面前当ikun，哥哥高烧180度都坚持给我下蛋，还给我跳鲲舞,1.0,1.0
500,10.0,1047471380,2671306735,扎心了啊,0.0,0.0
311,2.0,2637720807,0,警察有用就不会道歉都没有了，一帮碰到恶人只会和稀泥的税收蛀虫,1.0,2.0
270,10.0,185059125,383360,她是不知道交警说的“下高速”是什么意思，她没撞坏护栏下高速就不错了,0.0,0.0
370,8.0,946380838,1080049254,第一，不知道也敢回复你挺厉害。第二，因为只有你在说，所以目前的证据支持只有你。第三，比喻不恰当，别人不是打你，他没有针对你，他是打了所有的人，但只有你死了，你琢磨为什么？,1.0,1.0
356,5.0,919622325,0,还给你整出清高优越感了捏,1.0,1.0
414,6.0,3946032138,2585914314,逗我呢，欧洲不是启蒙运动后革除落后思想后才发展起来的？近代的强国有文化娱乐瘸腿的吗？我就说自由发展，你成了提倡全民娱乐，要真是大家都愿意娱乐花钱，上面也不会天天催着别人消费了，消费才是第一生产力，消费环境还要进一步完善又不是我说的。,0.0,0.0
329,0.0,4045737803,-1,睁开你那p眼好好看看装的是什么,1.0,1.0
337,0.0,1460581266,-1,5000没毛病，有错在先还嚣张跋扈辱骂他人,0.0,0.0
449,1.0,3170387892,0,你哪个眼看见他说男女了？视频里手欠的是女的吧？我能说她是xxn吧？怎么到你嘴里就成仇视全体女性了？,0.0,0.0
321,6.0,3284374180,0,高考可以求助交警，但不能逆行,0.0,0.0
495,5.0,671504204,805078127,2、30块钱的东西，三次也不会追究刑事责任。何况这种情况他还半价把东西买了，美团也会给顾客退款，很难定性成故意损坏,0.0,0.0
256,6.0,4443911464,3541113633,这是发抖音的截图,0.0,0.0
267,7.0,6369131968,2060652199,知道曰本人是你的父，但请你不要到处乱认父,1.0,1.0
418,2.0,6517649678,1556490289,航吧太监别发癫,1.0,1.0
409,8.0,3627494926,2404736653,如果你老婆就是想要你朋友圈发一条关于她的，你会发吗？会的吧,0.0,0.0
502,6.0,1670167156,4994112645,我是懒得跟这种低智争论，哥们,1.0,1.0
365,1.0,5167077206,0,明白人,0.0,0.0
372,0.0,4903224048,-1,这店家感觉也有点逆天,1.0,1.0
501,3.0,6345331943,4994112645,别急看来你也知道你是dinner了,1.0,1.0
274,1.0,5913249440,4151459407,学到个叽霸词就乱叽霸用，真的是挠谭，一直发,1.0,1.0
391,3.0,2979621198,822212854,没有得哦！自主维护而已！,0.0,0.0
373,9.0,4859900406,0,dinner，广西人辟谣n次螺蛳粉不臭了，绷，你湖南还比广西更懂？,1.0,1.0
500,1.0,4994112645,0,作为一个公众人物，你可以说是服务业，可以说难找工作等等都没问题，用带有歧视性的言论贬低一个行业，然后张孩儿给他洗地，流量都赚麻了，不过一个德不配位的东西，一旦带上了有色眼镜就是失去了客观性，这种人怎么能给学子出真正客观的建议。,1.0,1.0
461,2.0,2451568190,3006908403,那口友可能是真心地捏,1.0,2.0
327,9.0,896274260,3498648533,什么dinner 只准你🐶吠不准反驳？你在自家倒油是这个动作？涨知识了 这个动作水还是油都是一样的出瓶 说真的你要真是色盲你就说 我不会qs你,1.0,1.0
273,3.0,3507253571,0,看得出，你是用迪奥打字,1.0,1.0
288,4.0,1595152243,815855698,什么👻男，不管是什么样的女的看到就觉得她们好？只用下半身思考是这样的,1.0,1.0
312,2.0,3492756141,1439887720,先萨再自，圆满,1.0,2.0
465,3.0,3127366967,2732274301,还是太贵吧。,0.0,0.0
467,0.0,482996714,-1,之前s8骂s3远古冠军不是这么说的,0.0,0.0
462,7.0,2780484452,0,我去年世界赛之前特意去买了双空军一号说给哥几个助威，然后哥几个十六强回来了,0.0,0.0
458,3.0,4338692707,909208518,+1,0.0,0.0
314,2.0,1088820532,0,说了是小孩踢的不是他们踢的,0.0,0.0
504,2.0,6548742310,0,确实,1.0,1.0
382,0.0,2926012094,-1,神奇的地方，全网黑不奇怪,1.0,2.0
309,2.0,582807005,0,果然每个人的看法都不同 这里最恶心的还不是这个女人 是那些狗叫的哦哦哦 起哄的腊鸡人,1.0,2.0
270,7.0,85395676,134557900,看这女的口气明显不是那种嚣张跋扈目无法纪的啊，这是乱开车被交警吼了以后吓懵了不知道要怎么办了,0.0,0.0
405,1.0,6510786840,0,一针见血,1.0,1.0
399,2.0,1133945835,2728225813,所有权和使用权是两回事，按照马某得判决只要女的不去做估值，男的就拿不到一分钱,0.0,0.0
256,7.0,1177169949,0,女的 人格都不健全，****儿，说话毫无逻辑像踏马放屁,1.0,2.0
445,6.0,6558759592,0,合影,1.0,1.0
382,3.0,2833130298,5964216486,没必要太纠结这个，其实国人都知道河南大部分还是好的。只是人口基数太大了，外流人员太多，给别人造成河南坏人多的刻板印象。网上偏激者也多，覆盖面就大了。做好自己就行了，教育好后代，肯定慢慢变好。,0.0,0.0
502,2.0,4994112645,0,怼我的时候想想你自己怎么做的,0.0,0.0
318,3.0,1349260505,0,这种一有事就劝息事宁人退一步的人真是祸害，是非不分恩怨不明，枉活一把年纪,0.0,0.0
445,2.0,5023814221,4960795735,你的评论为啥在昵称左边,0.0,0.0
333,2.0,4614631671,0,挠餐玩意，这是你野跌是吧？天天发，发你**,1.0,1.0
457,6.0,6046809148,0,农村为什么来城市做,0.0,0.0
375,2.0,5847047412,0,捏嘛滴要我骂你是吧,1.0,1.0
462,5.0,5333830325,6300691342,是百丽国际，自己的母公司,0.0,0.0
440,1.0,1606971929,0,不认真看我聊天记录就来喷？眼睛被狗吃了,1.0,1.0
370,10.0,5200519518,946380838,我用我知道，在宿舍里有时候都不知道哪个宿舍的华强北跳在我iPad界面上，你在在这嘴硬有什么用,0.0,0.0
491,2.0,256348917,2646438217,几大产油国已经联合了，海湾，大毛，委内瑞拉，他们背后是谁？资源国再搞一次石油危机能搞废欧洲和日韩，丑国孤家寡人了~,0.0,0.0
286,2.0,4818681772,1051419462,你们村是2G网吗，当地物价局和这个老校长都出来澄清了，这个老校长打了很多菜请人吃饭，菜价没问题，另外这个视频刚发出来的时候标题甚至说的是普通老人被宰，这个拍视频的学生是真的心脏。,1.0,1.0
350,2.0,3027540135,4706786136,你是傻子?,1.0,1.0
480,5.0,2720788787,5089734486,他是成都省的，跟我们四川省没关系,1.0,2.0
279,4.0,3912739870,0,得扣开吧 上完又堵上麻烦所以慢？,1.0,2.0
257,8.0,5734816033,2092152596,七级给你半步黄牌叠磕一个,1.0,1.0
475,2.0,5455773973,0,破案！,1.0,1.0
304,4.0,1210514502,4143961951,人身攻击，怕是全家福，只有你自己,1.0,1.0
500,9.0,2671306735,4341858113,害学医呢，学医不是纯服务业,0.0,0.0
424,3.0,775815339,5953696038,这些穷鬼买得起车？,1.0,2.0
279,8.0,4179833013,3912739870,没脑子的什么都骂,1.0,1.0
258,6.0,405855452,0,你去医院看病，医生不会告诉你病情直接开药，你信不信？,0.0,0.0
345,5.0,3541648871,1882004519,浙农大实验班8月底也开学了,0.0,0.0
378,4.0,2140991810,0,这一辈都入土后可能会改善,1.0,2.0
425,0.0,29973334,-1,emmm，感觉有点违反物理规律，特别是踩水时。,0.0,0.0
308,8.0,1634562780,0,这个民警这么瘦，估计这女的用力一脚他要骨折。,0.0,0.0
473,5.0,4815453836,3138920851,你好急啊，说句blg没联赛冠军急成这样不知道的还以为膏÷进决赛了,0.0,0.0
502,7.0,1670167156,4994112645,看过太多你这种人了，争到最后都没个结果，不如给你盖棺个rz,1.0,1.0
337,2.0,901052470,3887418784,要赔偿就是讹人？,0.0,0.0
487,0.0,875038205,-1,对面要是讲汉语，你看吧友走不走,0.0,0.0
331,7.0,1111950623,65375520,你可真大聪明，电池起火，你用水。,1.0,1.0
468,1.0,2461205728,0,所以呢，仁川五处只有一个钻石的僵尸？剩下四个家里蹲是不是白银都比不上啊？大飞不需要比大师厉害，比仁川五处强就行,1.0,2.0
402,5.0,5488536393,0,回哥谭吧，蝙蝠侠说不打你了,1.0,1.0
394,2.0,6443572810,0,好好好,1.0,1.0
427,0.0,5504612739,-1,我想说，让他参加奥运会跳远比赛。能不能拿第一？,0.0,0.0
444,8.0,5802427291,5504924028,哥们从你语气中对现在不满啊，不满就赶紧润，不缺你这种小脑被大长包裹的人,1.0,1.0
464,5.0,6300691342,927637423,800万的选手，除非待在原队伍，出去找队伍谁跟你说就不要试训了？脑子被踢了？都不看其他四个人合不合的来？,1.0,1.0
413,0.0,85964545,-1,别太魔怔了，把打游戏的宣传成主流文化那真的应该反复读一下党章第一句话，三个代表里始终代表先进文化的发展方向是什么意思。就这么说吧，我国的传统文化和现在新时代的先进文化（学习科学文化知识）都不支持把游戏文化大肆宣传,0.0,0.0
483,1.0,6063876091,0,我有个问题想问一下，你们这个群体为什么喜欢把跨性别旗或鱼板emoji标在头像或昵称上面呢,0.0,0.0
351,9.0,1308261456,964020712,你的工资果然不能给你开高了，否则你脑子会进屎。,1.0,1.0
453,3.0,2017968546,963866460,谁会觉得一个普通的落榜生能做什么？,0.0,0.0
270,4.0,3815563518,134557900,死都不怕还怕警察？,0.0,0.0
369,1.0,2039420318,0,是啊，你怎么不好好工作呢？什么逻辑啊,0.0,0.0
398,6.0,4140473234,1843320416,撸出幻觉了,1.0,1.0
352,4.0,422924353,6493483677,把估计去了 坐坦克里可能能活,0.0,0.0
464,7.0,2780484452,927637423,s11冰岛皇子结束 玉玉确实去we试训并且效果很好，we确实开价不低，玉玉也想去了，后面we那几个集体改名想打兄弟LOL，加上tes想要，降薪来了tes,0.0,0.0
358,6.0,877055178,2574151383,没见过没关车门会开双闪的车，说一下车名，我去查查,0.0,0.0
363,0.0,941740650,-1,旁边的不是同事吧？自己人被碾压，竟然不拿棍子收拾下司机？,1.0,2.0
269,0.0,4951616269,-1,给它俩巴掌看它还发不发癫,1.0,2.0
495,8.0,5445122462,0,这不是他干的，是他阴阳美团雇的众包骑手的,0.0,0.0
476,2.0,6049529153,0,这回轮到我合影了,1.0,1.0
313,0.0,1437686732,-1,直接把她劝家宰了在自杀，自杀算什么软蛋,1.0,2.0
391,7.0,2595228931,2977834410,你这5级牌子明显签到签来的,0.0,0.0
406,9.0,6383959814,0,你果然有经验,0.0,0.0
462,10.0,2780484452,53615256,我在实体店买的 哥几个回来的太快了，真没蚌住,0.0,0.0
264,1.0,968046346,0,其实医生也有说明一下病情然后开药。这孩子还真为了母亲急。担心母亲,0.0,0.0
430,4.0,1037103828,1337202769,你这么舔指望别人v你50嘛？,0.0,0.0
430,3.0,4598562933,1337202769,第一定律,0.0,0.0
471,4.0,2169251540,2118402753,xun真的有问题，野核思维太重了，今年打wbg，上路一大波线进塔，他知道对面打野要来还直接回城。,0.0,0.0
323,4.0,3411430587,0,dinner,1.0,1.0
475,0.0,2349007726,-1,怎么人家看不上你你酸了？，怕不是掀开衣服一肚子肥油吧？有这酸的时间不如多去提升提升自己，这种人怪不得现实中找不到对象。,1.0,1.0
392,6.0,2491518611,6435748317,我没有信啊我朋友爸妈国企职工，每次出个国都要向上申请好几级，我不可能连这点道理都不知道,0.0,0.0
259,4.0,1443139848,0,那你为啥要去呢？多坑人啊，你在家里挺挺就过来了，你去医院只会掏空你的钱包，最好能找个什么神婆给你看看喝点符水。,1.0,1.0
269,2.0,718808055,4139520977,南方女人口音是这样的…,0.0,0.0
301,10.0,1165106641,1427003196,没头没尾的视频都能拿来说事，弱智说的怕不是你自己，楼里还有说家长一直都在哄的呢，你信不信？觉得被影响了就叫乘务来处理，理解不了吗,1.0,1.0
499,3.0,4094940237,0,牌少有为,1.0,1.0
277,1.0,4169821575,0,错误的，这种的文案只会说厕所，不会加“男”,0.0,0.0
493,5.0,4121928714,0,看把你给能的 要不咱俩比划比划 看我不把你手脚剁了,1.0,1.0
389,0.0,5669852761,-1,哈哈 碰瓷上海 ,0.0,0.0
472,2.0,893879299,3901195547,这个队伍谁都可以少 xun是绝对必要的 这种性格的人是宝藏,0.0,0.0
255,3.0,1585629685,593212109,那我问你这些现在建成了吗?珠江新城难道不是广州最大的CBD?其他哪个体量能超过珠新,0.0,0.0
375,8.0,4159419937,2577038210,除了有早操其他都挺正常的，也没其他若制规定，宿舍也不严,0.0,0.0
479,4.0,6066817099,0,不许哭,0.0,0.0
380,5.0,4975549911,0,回复 酸菜鱼刺 :字都敲不明白，建议先把脑子里的水倒掉，然后风干，再给你植入一些猪脑基因，你才能恢复理智正常敲字是吧,1.0,1.0
306,0.0,89984069,-1,这穿制服的也是个饭桶,1.0,1.0
283,0.0,3300988847,-1,家人们，谁懂啊 刚刚憋急了跑到男厕所去方便，结果进来一个男的真下头 又是恐楠的一天,1.0,2.0
416,2.0,3542266704,0,那种事情不要啊,0.0,0.0
361,0.0,33466534,-1,如果真的为学生着想，领导不想管，那你作为老师上课就不会临时弄个布或者纸板盖住，就看你想不想做，你做了在去发网上我也同情你，视频真伪有待考证！,0.0,0.0
471,9.0,716779670,2169251540,当时真的很奇怪，他是亲眼看到对面打野在的，而且对面也一大波的线进塔了，还回城。可能就是放弃阿宾了，选择去下路打龙。,0.0,0.0
359,4.0,5221537581,1706985815,hh 谁急真不好说,1.0,1.0
452,2.0,2017968546,2817260186,我们只需要到那时动手就行了，现在做这个会暴露出事,1.0,2.0
492,3.0,1750055785,481835850,我跟着干啥了，你跟那人有啥区别，问下就上纲上线了？,0.0,0.0
328,0.0,3793129031,-1,这是尼马的桶装水,1.0,1.0
293,4.0,1037590697,0,视频里的孩子就是你吧？自己把头塞进去完事说安全隐患,1.0,1.0
466,2.0,1309007264,6008967450,左手年轻,0.0,0.0
284,7.0,4987714722,5008925132,怪不得你脑子比细菌还小,1.0,1.0
457,2.0,1675000491,0,寄快递好用操作吗？,0.0,0.0
415,0.0,1444163695,-1,u盘里老存着两张仙界的网图，说是他老家,0.0,0.0
430,7.0,909537223,0,好骂,1.0,1.0
269,3.0,547257474,0,这种嬉皮笑脸的，其实特别危险，容易造成重大事故，建议击毙,1.0,1.0
309,7.0,4529114089,6379242612,典,1.0,2.0
331,5.0,5666584417,0,这不是水吗 油壶装水,0.0,0.0
504,0.0,5752518674,-1,你挺出生的😋,1.0,1.0
491,1.0,2646438217,0,还是沙特求大帝来，要搞事了,0.0,0.0
318,2.0,877940934,0,这头母猪怎么会有人要？？怎么会有孩子？？？,1.0,2.0
477,6.0,2662569736,320693878,讨论是建立在一定的了解基础之上，啥也不懂就知道个游戏有啥可讨论的,0.0,0.0
365,2.0,6456782727,0,不是，你长图2那样吗，你身边人长图2那样吗,0.0,0.0
310,8.0,6077434455,0,确实没表达清楚,0.0,0.0
481,1.0,6022364524,0,我能评价你，你素质低,1.0,1.0
397,6.0,4519866819,1843320416,入驻小红书吧，里面的那些xxn和你一个吊样,1.0,2.0
269,7.0,6011426496,718808055,四川这边不是，这边刚烈一些,0.0,0.0
466,4.0,602607437,0,今年打完不一定了,0.0,0.0
498,8.0,1054090753,3623530505,果真吗,0.0,0.0
300,0.0,5042343650,-1,一家人没素质，公共场合造成不良影响没说过一句歉语反而恶语相向，没一个正常的人,1.0,2.0
369,3.0,898633809,0,为啥不去换个正版耳机呢？,0.0,0.0
493,3.0,1625586993,0,然后人家躺地上不起来，顺带报警，喜提赔偿金,0.0,0.0
333,3.0,6011364075,0,这谁啊？,0.0,0.0
422,2.0,5685080700,0,高估别人学历干嘛,1.0,2.0
308,6.0,4089836098,185951135,xxn有法抗,1.0,2.0
418,4.0,3472591420,1556490289,逆天,0.0,0.0
274,3.0,4519195110,4151459407,过分了真的,0.0,0.0
392,7.0,1591453571,0,所以别人对这个吧刻板印象还是没问题的，就因为有这么多像层主这样的若质存在,1.0,1.0
403,8.0,1205909971,4135430639,nmd给吧友看急了,1.0,1.0
327,1.0,6326796212,0,本来百分之九十的人就是没常识，这里又不像外面那样文化程度高。,0.0,0.0
269,9.0,1675948814,718808055,地图炮是吧,0.0,0.0
345,7.0,4627904831,1882004519,大一要军训的，你上没上过？,0.0,0.0
444,4.0,5504924028,5700088631,只看外观就能评判出发展水平啦,1.0,1.0
372,1.0,2406479141,0,再好的人，你把他说过的脏话集中起来全让你看到，你肯定也会觉得他逆天,0.0,0.0
275,5.0,1344527374,0,做不到的话，就回家睡一觉吧，说不定一醒来你就知道了呢。也不用对不起，本来也不是你的错，只是没能帮人家而已。你看看这里那么多吧友，好多都给出了属于自己的答案，这其中也许会有不好的，但各位吧友也没有嘲笑他，你也可以按照自己的想法来帮助楼主哦。好了宝宝，乖乖去其他地方欢乐欢乐吧，再见~,0.0,0.0
457,3.0,2637482933,4338692707,我寄的时候都是手把手帮我按手机不过也就是扫个码填个信息,0.0,0.0
359,1.0,2766792347,0,就是说您有何高见呢，一上来发这个也不是一个健康的讨论环境吧,0.0,0.0
285,2.0,2096837540,2798186732,不一样，能放一起称？价格怎么算？,0.0,0.0
287,3.0,6310448039,0,这是食堂睿智，他80我不得20，怨种饭你去食,1.0,1.0
483,2.0,6063876091,5938656359,我觉得不标的话会被骂的更少的，标了后更容易受到非本圈群体的排斥，会让很多人避免接触带有这个标志的群体，我觉得标了反而是个debuff 平常我能接触到的这个群体大部分都有心理问题不敢直接问，所以只能问你了,0.0,0.0
300,2.0,4094554209,2892865203,都是有问题的捏,1.0,2.0
266,1.0,1076558211,0,听这叽叽喳喳的就恶心,1.0,1.0
400,8.0,6021060420,2829058696,弱智晚期吧你，热n木,1.0,1.0
276,3.0,3813675188,1748769840,你这是哪里来的经验？就是因为有你这样的想法的人太多，用人单位才敢这么嚣张。,0.0,0.0
433,0.0,3495378172,-1,沸羊羊直接破防了 脏话乱飙 装都不带装的了 这就是江西的亿万富翁吗,1.0,1.0
354,4.0,2050163866,0,带什么？动力甲？,0.0,0.0
282,6.0,3453573003,0,虽说热门景区女厕不够用很常见，但是说话的这仙女属实有点制杖。,1.0,1.0
430,6.0,210365229,0,好骂,1.0,1.0
472,4.0,230770299,1586466555,确实打半决赛了,0.0,0.0
494,1.0,481835850,0,这不就是做一些逆天事，想靠这个博取流量的🤡吗，你觉得正常外卖员谁有空去拍抖音哦，他甚至还开了直播唠嗑，而且正常的众包基本没有穿美团套装的，根本不要你买就可以跑，你现在马上下载个美团，马上就能跑，接个单，截个屏，取了餐扔了，然后拍个视频就可以发网上博取眼球了,0.0,0.0
465,5.0,3401728825,880363104,太贵了，一个左手能值滔博一个队了快,0.0,0.0
491,3.0,1200946441,0,沙特敢邀普京访问就证明沙站队明显了，这个可是直接触动北约的神经，搁着以前骑墙的沙特肯定不敢直接得罪北约.,0.0,0.0
393,0.0,3010565744,-1,是能问出何不食肉糜的傻子。,1.0,2.0
460,3.0,811600220,0,这个确实是这样,0.0,0.0
428,0.0,6532723974,-1,人是化妆成老年的，抖音有直播间，四个壮年大哥，视频是万里挑一才上传的，不是每一次都能成功,0.0,0.0
299,7.0,1820506587,17054852,监护权是让你保护，父母没有打孩子的权利，年龄越小量刑越重，懂点法吧,0.0,0.0
473,4.0,3138920851,4815453836,别给你跌扣帽子哟，儒手世界赛打的还不如膏➗，这就急了,1.0,1.0
356,7.0,5669188899,0,挠子抽了,1.0,1.0
451,2.0,6021409370,0,星期六星期天也算啊,0.0,0.0
278,0.0,2642858992,-1,《这男的怎么进去了》,1.0,2.0
331,6.0,4104472490,1494489166,正常人电瓶起火用水灭火是吧？大聪明,1.0,1.0
254,3.0,3859343366,0,你就是个无锡刚奴，还泰州人？装你M,1.0,1.0
265,1.0,817399114,0,没看到家属后面摔了一下ct片子啊，这种打印出来的一般都不是当天拍的。,0.0,0.0
338,4.0,6418553947,6010982477,你姓秦吗,0.0,0.0
496,1.0,4181959219,0,好骂,1.0,1.0
369,6.0,3536764846,0,黄牌若志,1.0,1.0
458,5.0,909208518,1196329511,我大一的时候，还有同学去火车站排队买票，直接给我震惊了,0.0,0.0
457,0.0,6367416394,-1,哈人，我不会也会被这样羞辱吧😭，农村来的鼠鼠属实不配寄快递,0.0,0.0
472,8.0,2745033831,893879299,ig出来的是不是全是这样的个顶个的伟大，包括还在ig的wink也贼有意思,0.0,0.0
427,5.0,6387020763,156116340,你上网查一下，记得老板说过的,0.0,0.0
427,9.0,744628152,6387020763,你说之前你怎么不先查一下？你说女足踢不过高中生还可以讨论一下，说国足你去挂下脑科吧,1.0,1.0
444,1.0,5504924028,5700088631,你又懂了,0.0,0.0
411,2.0,6321749886,0,你还优越上了,0.0,0.0
481,3.0,6022364524,2021962344,没素质,1.0,1.0
304,5.0,134870505,1210514502,你快去报警啊，他人身攻击你,0.0,0.0
442,3.0,6524305340,4051069791,你Tm是男的女的？？？,1.0,1.0
391,6.0,6463184715,6077633248,这种情况建议都屏蔽好了 有兴趣查阅可以去外面查阅,0.0,0.0
