Unnamed: 0,uid,speakerid,replyid,utterance,offensive,target
467,3.0,4061640300,5641477843,lct在飞天帝带领下自成禁区了是吧,0.0,0.0
406,1.0,6510786840,0,沸羊羊是不同，经验老到,0.0,0.0
489,4.0,3962563315,5074817756,难绷,0.0,0.0
457,5.0,912205830,0,我上学第一次去大城市，才第一次见到轻轨，人都是麻的，完全不懂怎么坐，走哪个路线。还是一个好心的大妈带我去的大学城 谢谢你hero👵👵,0.0,0.0
464,4.0,6300691342,927637423,弱智看不懂字？我说12的表现，s13可能拿到千万大合同，谁跟你说s12就拿到千万大合同了？,1.0,1.0
425,1.0,734776585,0,这个世界上不可能存在违反物理规律的事情。,0.0,0.0
334,3.0,954397796,0,脑瘫，别人超时平台不扣钱？误工费不赔钱？外卖重做不扣钱？,1.0,1.0
485,3.0,2482609082,5030681697,打也是该打，谁没挨过打？你有没有想过为啥打你？你还隔这给老子委屈上了是吧？ 你残害自己的身体导致折寿，我可以说世界上几乎所有父母都希望自己的孩子能活的久一点,1.0,1.0
406,0.0,1270692222,-1,感觉你不是那个下头男，我看这聊天记录感觉人家可能都不知道你喜欢她,0.0,0.0
476,3.0,3133938394,0,合影,1.0,1.0
465,8.0,3536388070,0,左手还需要你个尿博捞？全世界谁不想和他打，他想进哪个队进不去？,0.0,0.0
290,0.0,2953012532,-1,我们不也正在朝着这个方向发展吗，可能这就是进步吧,0.0,0.0
332,7.0,6537322018,239833295,食用油就是能灭火，没脑子才认为不会，原新闻就是大爷用油灭火网易新闻自己查还有别的新闻平台,1.0,2.0
429,2.0,967147781,6438731645,没必要,0.0,0.0
437,0.0,1606971929,-1,呜呜呜呜呜呜,0.0,0.0
339,4.0,5663367634,0,回复 zyzyyva :有血缘关系咋了。秦始皇噶的还少吗。只要嘎人那就是包君。宝君开开玩笑咋了。我要在骊山我在他坟头拉香,0.0,0.0
424,5.0,3512467885,0,真的绷不住，难以想象什么样的人才会说出这种话。我在想是不是她平时上厕所都觉得自己很有素质，仅仅因为她把💩拉到坑里而不是公共场合,1.0,1.0
410,6.0,3465172972,6491871604,正确的，我也不爱发，但要是女朋友想要我发我肯定愿意发,0.0,0.0
474,8.0,2948059139,4419449497,我是草你怪,1.0,1.0
371,7.0,2192590132,5097187987,比起我亲戚我有更重要的人要铜呢,1.0,1.0
329,2.0,4406016198,3917081393,出院,0.0,0.0
330,2.0,3927572341,6537322018,谁家小孩色盲是可以治疗的，眼睛不要可以拿去塞一下你沐晴的两个懂,1.0,1.0
413,6.0,3071345401,0,当今世纪哪个普通人不搞点娱乐？看你这发言什么新时代不是ZZ学傻了是什么,1.0,1.0
426,5.0,4591238212,2229857148,没有，那个就是正常起跳，在空中刻意做出一个下压动作。这样反而降低了起跳的高度和距离,0.0,0.0
427,10.0,1099124742,6387020763,你有没有读过书？,1.0,1.0
405,6.0,5047616651,0,好狠的攻击性,1.0,1.0
500,3.0,4994112645,4341858113,那就好好把他当🐶，别把他称为什么导师,1.0,1.0
406,2.0,5679975900,0,那🐭要问问她下头男的事吗（好奇），还是静观其变？,0.0,0.0
439,6.0,861451925,2235308725,中专考上带专是这样的,1.0,1.0
422,0.0,3784086907,-1,一群高中都没念完的xxn只会无脑跟风，利益分配关系都没搞清楚就“游街示众”。,1.0,2.0
444,5.0,5700088631,5504924028,逆天，他发了张图，我不看城建，我给你自动解析是吧,1.0,1.0
461,1.0,3006908403,0,谁又真心想当罕见呢,0.0,0.0
419,4.0,5654203252,832896304,你高兴就好,0.0,0.0
497,1.0,1574336844,0,嫉妒你的菜花,1.0,2.0
494,0.0,1405058403,-1,纯纯dinner，别人就是问问时间，也没侮辱你，然后你就干这损人不利己的活，要不是摆拍的话，真是活该你只能送外卖,1.0,1.0
458,2.0,909208518,0,我觉得更像是上了大学才用过手机这种,0.0,0.0
488,10.0,1181524966,6407333520,工会给人家工资抬成天价，后续厂子直接倒闭只字不提是吧？,0.0,0.0
350,3.0,913544043,4706786136,？？，你不会就是视频里那种人人吧,1.0,1.0
331,0.0,5006235708,-1,冷油熄灭火可行，不过一般都是厨房油锅起火才这样做，大爷这样做感觉还是有点运气成分,0.0,0.0
374,5.0,5349924596,1614614354,消费，花了钱还不能评价了？我要是自己洗自己做还用花钱点外卖吗？,0.0,0.0
486,3.0,5153825540,0,去土木工程吧看土木老姐,0.0,0.0
319,5.0,833862707,1456402336,插 的确态度这么差还骂人 让你个筹嗨 其实就是很小件事 被这xxn闹的,1.0,1.0
336,2.0,928305634,334136450,都是打工人何必为难打工人，如果真的不合理开口那只能，法制社会了,0.0,0.0
321,1.0,2498076886,0,你的小脑有核桃大吗？高考就可以逆行了？,1.0,1.0
387,1.0,2622024675,0,什么聊天框战神,0.0,0.0
408,4.0,4313315671,0,跟她实验时开点不尴尬的小玩笑，或者一块实验让她依赖你,0.0,0.0
468,3.0,927140543,2461205728,你有病，lpl第一个冠军五人组变成五处了？,1.0,1.0
398,2.0,1843320416,0,但是喜欢一个人总不能只靠外貌，家境、性格好多东西都要去想。综合来说就是不可能,0.0,0.0
315,4.0,410967812,2062741928,快爆金币老东西,1.0,1.0
380,3.0,4975549911,3170387892,魔怔了，那是山东吧。你起尼玛的哄呢,1.0,1.0
317,1.0,588774925,0,是会聊天的,0.0,0.0
399,3.0,1133945835,2728225813,马某要是真的保障双方权益，应该让法院委托机构去评审并进行法拍而不是让双方自行去估值,0.0,0.0
463,1.0,3491892952,0,369tian 都是为了快乐游戏在滔搏打，明为了杰克 可能只有奶油是为了成绩来滔搏的吧,0.0,0.0
345,4.0,4375428971,0,我大二8.16就开学了,0.0,0.0
488,5.0,5831715316,105019541,好女才,1.0,1.0
429,6.0,2462003263,967147781,V50证明实力,0.0,0.0
310,4.0,1411189096,1905713585,我说女的恶心，我成江西👻男了,1.0,1.0
472,3.0,1586466555,893879299,Xun打geng的皇子挺神的，都以为要打半决赛了，可没想到被wbg拿下了。xun现在算是国产顶级打野，很久也没有人说他xun导了,0.0,0.0
264,8.0,21971298,0,至少给病人解释一下，让人家知道原委吧？虽然有可能听不懂,0.0,0.0
375,1.0,4159419937,4828454943,考青理,0.0,0.0
320,6.0,65116277,0,我说了，前面的视频没看见，你怎么知道出租车不是非要抵上来的？人家孩子高考借过一下用得着这么多骂的？,0.0,0.0
407,5.0,4166330244,2033235695,公鸡力这么强,0.0,0.0
344,2.0,4826467547,5797668820,细嗦给我塞,1.0,2.0
357,6.0,2812928057,1067568118,我一个外地人，没有明确证据怎么举报？浪费时间调查吗？,0.0,0.0
453,5.0,963866460,2017968546,你分得清人生理想和毫无现实根据的幻想吗，我明白了，你的理想是当一个搞屠杀的美术生是吧,1.0,1.0
467,4.0,916287699,5641477843,说前期lpl整体不行所以打不过是有一定道理的，但是发展是线性的又不是跳跃的，直接从s8开始算也挺流氓的，不过现在连这个遮羞布也没了就是了,0.0,0.0
437,5.0,4188580279,0,谢谢这个帖子 让我看到孬摊,1.0,1.0
360,6.0,1335120702,3888423380,玩三国杀玩的，dinner杠精😅,1.0,1.0
450,3.0,3899032590,3499320892,你是不是语文没学好啊,1.0,1.0
378,7.0,26112,5818779314,坏是入基因的，跟哪的人无关，非要低于黑那就是那块这种基因多,0.0,0.0
277,0.0,6395743084,-1,家人们，谁懂啊，怎么会有虾头男跟小纤钕抢男厕所,1.0,2.0
300,10.0,4574876982,5042343650,你脑子得了急性脑膜炎吗？那赶紧治啊，别乱吠,1.0,1.0
350,7.0,4706786136,988823325,老子就喜欢这么说，你有意见吗,1.0,1.0
357,4.0,2812928057,1067568118,对呀，五家遇到三家有用地沟油不就是好多吗？,0.0,0.0
300,1.0,2892865203,0,正解，还咒骂人家小孩死，太不要脸了，还有这么多人洗，搞不懂了,1.0,2.0
347,3.0,6463431565,790494423,有些没社会经验的可能理解不到，女方这样拦是怕男方惹事,0.0,0.0
486,1.0,2342953294,0,学理工科的哪有这功夫,0.0,0.0
404,3.0,5519654732,3537550458,偌智？他家里人把他当人了？他家人自己都不尊重他，他还尊重他家人干啥？,1.0,1.0
376,4.0,2599544745,5531708064,我拿着剥皮刀就把你和带你进服的男女玩家砍成块块做成红烧肉和清蒸排骨下酒,1.0,2.0
477,0.0,6402843818,-1,带节奏,0.0,0.0
331,3.0,1543042049,65375520,看着像水的几率大，因为油有点稠的,0.0,0.0
492,6.0,929835559,0,不是带请了吗 我觉得挺礼貌的 不知道怎么招惹他了 花钱了不能问吗,0.0,0.0
327,5.0,896274260,3498648533,你长眼睛了？那桶里一看就是黄色的你色盲啊 冷油能灭火你不知道？,0.0,0.0
473,0.0,2871545168,-1,左手到底能不能去blg，我blg粉丝只认他,0.0,0.0
370,9.0,5565063286,946380838,你真是条傻 勾，有基本的逻辑吗？合着一直弹窗还是自己的错了呗？我不该开蓝牙？受害者有罪论？是不是校园暴力你也可以说为什么只欺负你是吗？傻 勾,1.0,1.0
449,3.0,2766228047,0,沸羊羊你怎么变成🐶啦,1.0,1.0
342,2.0,5640061515,0,dinner剧情，0昏,1.0,1.0
336,0.0,928305634,-1,我个人觉得，就赔个外卖钱，再随个几百意思意思最多了,0.0,0.0
264,6.0,1744562365,195060295,就你还在这打圆场，人家都说了，连老太太是什么毛病都没问，是疼是麻，就拍个片子就开药了，连问病情都不问的啊，你摸摸自己良心，正经医生可能这么干吗？别说啥医生能看到片子，我就问你，你去看病，医生让你拍个片子，连什么病情，什么状况都不问，直接开药，这是正经医生？,0.0,0.0
351,5.0,1308261456,964020712,你是真孝啊，哈哈。全网谁不知道伪善的德行，就你还在洗。,1.0,1.0
472,6.0,1586466555,230770299,呸，说错了，打决赛，那个皇子给的印象有点深,0.0,0.0
453,6.0,2017968546,963866460,好吧好吧，让时间去证明这一切吧！,0.0,0.0
301,7.0,1319282475,1826453911,而且更别说他这一对夫妻说的话就是恶心人的，哪怕你诚心道个歉我都觉得OK，你这态度，自己管不了只能别人帮管了，你这发言怕不是跟这对夫妻一个德行,1.0,1.0
312,8.0,3118667588,0,网络膏巢了属于是,1.0,1.0
382,2.0,5964216486,2833130298,终于有不一棒子打死的老哥了，土生土长河南人，买个菜连讨价还价都不敢，结果上个网就因为是河南的就被骂的狗血淋头，我就纳闷了，为啥非要都以偏概全啊，我是真的很难受啊!,0.0,0.0
379,5.0,90529416,0,你砍的过吗？看看视频里有多少人,0.0,0.0
366,0.0,1088911639,-1,北方人是这样的,1.0,2.0
349,9.0,5088185653,2679520335,他这样的低恁儿在孙吧也是挨骂的那种。,1.0,1.0
276,6.0,1140586901,5570684871,这不属于歧视 属于能力方面的问题 真的,0.0,0.0
268,8.0,5607461511,0,搞死小仙女,1.0,1.0
379,0.0,675548068,-1,如果是我家，直接抄刀砍，能砍死几个是几个，吓不死他,1.0,2.0
258,2.0,3134227643,1045963601,还好我不学医,0.0,0.0
375,7.0,2577038210,4159419937,支持，我朋友的姐姐也上这个学校,0.0,0.0
280,5.0,6082370728,0,反串？,0.0,0.0
441,3.0,6425926842,1606971929,没用的five,1.0,1.0
478,1.0,320693878,0,b站，虽然打码了但还挺血腥的…,0.0,0.0
298,2.0,3472631798,0,管不好，但你态度可以好点,0.0,0.0
286,7.0,3540804739,0,正常nm,1.0,1.0
302,2.0,2768366550,125938121,你有能力你就证明一下你能管，而不是在网络敲键盘，回帖的不是一大堆被视频带了节奏？这个视频前面还有一大堆没放出来，人家一路都在哄小孩，你自己被带了节奏就来敲键盘，你至少问下你父母你小时候怎样再来发帖,0.0,0.0
465,6.0,5556763045,2732274301,假的 s12 tes给左手报价2000万 左手没留去jdg了,0.0,0.0
299,4.0,1820506587,17054852,虐待儿童罪，最高可判死刑,0.0,0.0
324,0.0,6306646231,-1,"喜欢
有时，会觉得很简单
如果你的世界能
开出一团小火",0.0,0.0
443,0.0,749782170,-1,他们苦一苦一个月可以拿一个达不溜，你我呢？比他们还苦一个月拿3000，关我屁事,0.0,0.0
395,3.0,891968391,3477717582,你看不懂我说什么吗？再给你解释一下，如果（实际上是大概率）敌人不想占领我们本土而只攻击我们的军事基地，对我们“去军事化”，那么像徐州锦州这种纯交通枢纽又有什么意义呢？你徐州有打击台湾、日本、关岛甚至美国本土的能力吗？值得人家动手吗？,0.0,0.0
384,6.0,2764413669,0,什么叫随便一个标题！人家这标题没有模拟两可，也没夸张事实，人家可是写的事实，可不是随便一个标题,0.0,0.0
439,4.0,2235308725,1606971929,哈哈哈好好好我是带薪喷你的，也不是喷你哥们，你这行为属实小丑,1.0,1.0
332,8.0,6537322018,239833295,他要是油你是儍13行不行,1.0,1.0
392,4.0,5564834475,2491518611,四天前，刚刚更新的微博，说了下美俄的爱国教育问题,0.0,0.0
422,4.0,1264402600,5716839130,纳税就合法了 那就太恐怖了,0.0,0.0
314,4.0,2062741928,0,看不懂就对了，你比仙女还低能,1.0,1.0
488,3.0,1217606341,105019541,你是真正的优秀的一条,0.0,0.0
261,6.0,2937553169,864318944,别回我了晦气玩意儿，这辈子别去医院就完了，在家挺挺这辈子就过去了。,1.0,1.0
484,4.0,37439322,0,我的基佬兄弟告诉我他上次被MTF吓软了,0.0,0.0
255,9.0,1585629685,3518281919,这些项目确实在建，但距离完全建成还要很长时间,0.0,0.0
397,1.0,1843320416,0,还没做i呢,1.0,2.0
381,0.0,2260008545,-1,开放枪支直接击毙这些该死的,1.0,2.0
311,1.0,271160463,0,赔偿？道歉都不用对于那些人来说，不闹大想让他们道歉都不用想，只能说可悲了,0.0,0.0
298,1.0,2902441546,0,蠢货,1.0,1.0
274,4.0,5288519276,4151459407,你是纯闹蛋,1.0,1.0
347,4.0,4623942114,3933981671,这社会上有些人他就是什么都没有，每天就是通过借贷呀，骗钱那敲诈了，讹人钱啦等方式，拿别人的钱啊，你问他要钱呢，他一分没有，他自己也啥，也不是，也一分没有。,0.0,0.0
278,4.0,1815673031,1067128613,是我不小心滑进去的😢,1.0,2.0
350,6.0,2592504072,4706786136,魔怔哥,1.0,1.0
383,3.0,2692686153,250855123,河南鬼爬一边去,1.0,1.0
358,7.0,2574151383,877055178,我的冠道和凌派两部车都是不关车门会自动双闪，车内灯也会打开。,0.0,0.0
293,8.0,5440185545,1314490050,在家也有安全隐患的，做饭用刀有可能把自己砍伤，所以楼主想要没有安全隐患直接趋势就是最好的选择,1.0,1.0
474,5.0,4097410377,0,有牛魔名场面呢s8吃一辈子是吧？一共就支棱了s8s9两个赛季，之后是个lpl上单都能单杀的飞舞职业态度不认真，今年进世界赛了想着赢了，一条被僵尸捧上神坛的费🐶别碰瓷飞科了,1.0,1.0
341,2.0,5719650968,0,支持,1.0,2.0
471,1.0,893879299,0,看到后面打训练赛 打的很差，elk直接破防丢耳机 然后跟tabe说 你要来看我们说话啊,0.0,0.0
287,1.0,2721073532,0,咋滴，得给老人家气得心脏病发了才激动是吧,0.0,0.0
469,9.0,5719096342,3282570746,nt是这样的，还喜欢把自己核桃仁大脑拿出来秀。,1.0,1.0
375,5.0,6527758046,0,报的哪里,0.0,0.0
409,4.0,6547150817,0,我一条也没有发因为我不发朋友圈,0.0,0.0
471,5.0,2771983342,0,确实，我之前以为他长得斯斯文文的…,0.0,0.0
437,6.0,1780107077,0,不是为什么你分享的抖音要别人强迫看，限制别人自由？,0.0,0.0
307,0.0,560488440,-1,女强人，一看就是一霸。动作快狠准招招致命专往命根上踢，轻者立马倒地，重者绝种,0.0,0.0
506,2.0,6355203705,0,这已经构成诈骗了吧e,0.0,0.0
352,6.0,2725032597,0,别说钢盔，就是全身板甲都得死,0.0,0.0
491,6.0,941107144,4505190136,小火慢炖，它们自找的。,0.0,0.0
284,5.0,1856055310,5008925132,尼格，为什么不回非洲吃香蕉呢？,1.0,1.0
373,6.0,1588810602,4149116484,你自己的原话：螺蛳粉本来就是臭的。自己说了闹汤话还不让反驳,0.0,0.0
276,4.0,3813675188,1748769840,首先，找劳动监察大队不是打官司，不用立案，执法人员会立刻到现场进行罚款教育。第二，你说的找过劳动监察就找不到工作是你听谁说的？会上黑名单？我们单位有两个之前都找过劳动仲裁现在工作的很好，并没有人歧视,0.0,0.0
270,0.0,1045503522,-1,逆天,1.0,1.0
450,1.0,3499320892,0,发给你母看看，告诉她她基因缺陷，怪不得生出你这么个玩意,1.0,1.0
342,6.0,2417251920,0,会不会编故事，现在一点代入感都没有了,0.0,0.0
300,5.0,4574876982,0,你没听家长说已经捂嘴了也控制不住还要怎样这态度，是说话的这个女的说的太刻薄了，要是我我会一巴掌过去,1.0,1.0
339,7.0,919801440,5663367634,卧槽 弱质竟然会打字,1.0,1.0
439,1.0,1289774849,0,不是哥们 你天天没事情干啊 多少有点bt了,1.0,1.0
485,4.0,2482609082,5030681697,父母看似放弃，实则已经无能为力了，心里难受，我挺为他们感到惋惜。你也是可以按照自己活法来。但你也要承担相应的后果，死的时候不要给父母打电话要医药费就行,1.0,1.0
478,0.0,1945873725,-1,哪里看的,0.0,0.0
390,3.0,964392848,3521722459,你怕是活不到2027年了吧，到时候要不要气得切腹,1.0,1.0
320,2.0,708265438,65116277,这tm是逆行+骂人，活该,1.0,1.0
427,2.0,3486766294,6387020763,真是睿智,1.0,1.0
375,0.0,4828454943,0,考山财吧,0.0,0.0
376,1.0,2508289718,0,⏩到女孩他爹苦苦寻求帮助无果拿砍刀直接冲进教室爆杀,1.0,2.0
427,6.0,2497414409,6387020763,自己去查清楚，高中生离男足还是有一定差距的,0.0,0.0
492,1.0,755010369,0,按他们说的 问就是个催，你有罪,0.0,0.0
451,6.0,2283609490,0,过的太苦，不知道什么是人过的日子了？哎……,0.0,0.0
387,7.0,1541898206,0,她是懂绝杀的,0.0,0.0
276,2.0,4488293250,1748769840,我们这环卫工一千多一个月，几万得好几年了,0.0,0.0
257,4.0,5027968250,2092152596,真把厕所当老家啦,1.0,1.0
348,2.0,2031553450,4881956907,不是碰瓷？不是碰瓷老人干麻不报警。,0.0,0.0
313,2.0,3108921589,0,对，这才是对社会最有帮助的做法，不然光自尽那他跟跪男没什么区别了,1.0,2.0
431,4.0,2775209417,0,什去鬼，那她们也不要看得上的人的彩礼啊，有问题吗,0.0,0.0
436,3.0,4497409434,0,你先谈着呗，不以结婚为目的的谈恋爱都是耍流氓，告诉她先以结婚为目的谈一段时间，她感觉不合适自然就分了，至于你的感受,0.0,0.0
502,4.0,4994112645,1670167156,急急急，急急如律令，被我戳破咯，你是真破防了啊，好哥哥莫要拉黑我,1.0,1.0
425,10.0,29973334,137296059,确实没见过,0.0,0.0
263,1.0,2812995242,0,装片子的袋子又不只有片子，里面还有诊断结果，在说了现在都是自助打印片子，打片子的时候机器会一直语音提示稍后打印诊断结果，,0.0,0.0
420,0.0,6102784169,0,总算让你找到发这张图的机会了,0.0,0.0
361,1.0,2449216635,0,你脑子有泡吧？,1.0,1.0
320,3.0,65116277,708265438,前面的视频有吗？变道超个车谁没干过？最烦出租车，平时道路就像他家的，现在下车来装大尾巴狼，艹！,1.0,2.0
422,5.0,6392573947,0,是这样的,1.0,2.0
348,1.0,785156368,0,你是没见过碰瓷的吧，你以为真就一个人躺地上就把瓷碰了？一般都是三五个人组个队，有碰瓷的，有打电话的，有拉偏架的，还有放风带人群节奏的。这女的明显是同伙。,0.0,0.0
281,5.0,6522846680,0,山里有野人看到女的就是一顿干,1.0,2.0
255,8.0,1585629685,1570150232,或许是我表达能力有问题,0.0,0.0
290,6.0,816759585,4889885296,哈哈哈哈哈哈哪来的劣等垃圾不学无术游手好闲的蛆虫赶紧衮远点你还不够资格跟我说话,1.0,1.0
325,2.0,2934028171,3371032562,不如当我的性偶,1.0,2.0
299,3.0,1820506587,17054852,那可以报警了,0.0,0.0
412,3.0,4389606160,1137339124,这又开始**了？？？能不能回你微博上去，不要开地图炮,1.0,2.0
271,1.0,246298873,0,究竟叫人家上高速还是下高速呀？,0.0,0.0
354,3.0,1649838819,0,带不带头盔也是被砸成一坨肉酱,0.0,0.0
256,2.0,3541113633,0,这图不是发过了莫非是伊耶那美,0.0,0.0
331,4.0,1494489166,0,就是水 你看洒在地上的是什么 还有一个正常人会用油去灭火吗？,0.0,0.0
485,1.0,779585497,0,身体发肤，受之父母，真的恶心，我支持你,1.0,2.0
440,5.0,1221252616,1606971929,dinner，你跟你的幻想过去吧，你看见她出去浪了？就不能真工作劳累不想回你？给她点私人空间吧，搁这贩🗡️恶心谁呢？居然还相信算命的，不愧是高考450的水平,1.0,1.0
393,1.0,1072544002,0,你呢？什么货色？,1.0,1.0
444,7.0,5700088631,5504924028,他发了张城市照片，我评价的不就是他这张图的城建？因果关系还没搞懂先急着参战是吧？,1.0,1.0
353,1.0,2223425179,0,别人都靠右走，就他靠左,0.0,0.0
408,3.0,4313315671,0,这就得细心观察她，或者跟她一块玩得朋友入手，跟她盆友聊天她自然就加入了,0.0,0.0
451,1.0,332116457,0,星期六星期日加班可以加12小时以上啊,0.0,0.0
492,5.0,1679183391,481835850,发癫了?,1.0,1.0
320,5.0,708265438,65116277,动不动个人上升群体搅混水，你继续这么开车这辈子四个菜肯定是吃不起,1.0,1.0
500,7.0,4341858113,4994112645,我学医你能换个人咬吗，猴孙,1.0,1.0
337,1.0,3887418784,0,应该是讹人才骂人的,0.0,0.0
369,0.0,5684252758,-1,所以为什么不能去换个华为平板呢,0.0,0.0
274,7.0,4138877943,4151459407,说一次就够了 哪有一直追着人家喊爆金币的,0.0,0.0
479,2.0,3920053085,0,轮到word了,1.0,2.0
371,3.0,2192590132,5097187987,不像泥亩在华强北耳机了，花点小钱谁都能用 什么公交车,1.0,1.0
339,6.0,5663367634,919801440,你的意思缺根筋就不像你这么弱质了吗,1.0,1.0
439,3.0,1606971929,2235308725,你不闲你来喷你爹,1.0,1.0
465,1.0,2732274301,0,小奶油打的没问题的话，不会主动踢的，而且左手很难回滔搏了，听说是资方不想要他,0.0,0.0
313,1.0,127900205,0,个人感觉是学女的玉玉症，女的弄人可以，但你敢反抗骂她，就玉玉症要自杀了。,1.0,1.0
384,2.0,1386198305,0,不看新闻的呀？理中客也不能明目张胆弱智,1.0,1.0
309,5.0,2793178196,719738480,小心玉玉,0.0,0.0
451,7.0,1902872233,0,之前在食品厂做管培生，见过有些人真能加熬，上完12小时夜班，白天有包装纸箱到货了又跑过来卸货,0.0,0.0
356,2.0,6478049927,0,那你把评论删了，省的惹事，刷什么存在感,0.0,0.0
345,3.0,1579168964,1882004519,dinner？我8-20报道的,1.0,1.0
282,4.0,1487773947,1474743110,是吧，看来你是懂得,0.0,0.0
256,1.0,5167194060,1596201780,恰v,0.0,0.0
417,1.0,6546564106,0,九十年的日本特别军事行动，你不现在也记得,0.0,0.0
307,4.0,2194202780,31756332,什么街头霸王,0.0,0.0
398,4.0,2240341979,1843320416,太真实了,0.0,0.0
285,3.0,2798186732,2096837540,一看你就没卖过菜,0.0,0.0
369,2.0,2192073119,0,令人发指的晚餐,1.0,1.0
402,2.0,2463324602,0,什么🐢男，自我感动？丑完了给你,1.0,1.0
299,5.0,17054852,1820506587,小孩不管教，她只会遵从“生物本能”行事，会越无法无天的。,0.0,0.0
351,10.0,1680590175,0,让时间和历史给出答案吧,0.0,0.0
429,4.0,2462003263,0,v50证明实力,0.0,0.0
441,0.0,3057409698,-1,闹谈一个,1.0,1.0
293,1.0,6025379486,0,什么叫安全隐患你去走下楼梯就知道了设计的就是这样问题只会一直存在除非有别的东西来改变现状，这种就是没脑子的小孩活该,1.0,1.0
347,1.0,6463431565,0,这已经疯了，自己老婆在前面就开车乱撞,0.0,0.0
417,7.0,1297490224,6546564106,拿这个类比，没脑吗,1.0,1.0
463,8.0,6537513800,3491892952,不能这么说啊滔博在lpl流量队打好了身价就来了，有利有弊,0.0,0.0
267,2.0,6369131968,0,日常恐女,1.0,2.0
463,10.0,1331706750,1418114308,这点钱能买回左手吗 就算左手降薪也不可能打骨折降啊,0.0,0.0
358,0.0,836772311,-1,都这么绝望了！还不忘开双闪！唉一路走好！,0.0,0.0
389,2.0,3919890685,0,这么低级的挑拨钓鱼贴你也信吗？,0.0,0.0
425,2.0,1755297480,29973334,跳跃过程中重心轨迹符合物理规则，只是体态改变+拉伸镜头，产生了踏水的视觉效果。,0.0,0.0
263,0.0,1502385639,-1,医生有电脑，所以就不用告诉病人家属病情？什么逻辑？没听大哥说一句话没讲直接开药么？都是避重就轻，张口就来是吧,0.0,0.0
437,3.0,2444811370,0,真是敏感多疑又自卑，劝楼主看开点，好与坏都顺其自然点,0.0,0.0
292,6.0,6002906451,0,这个b比艾顿还软,1.0,1.0
404,2.0,5301411208,3537550458,确实支持✊,1.0,1.0
308,1.0,4144700675,0,这个斤两的能卖不少，可得抓回去好好炮制炮制,1.0,1.0
266,2.0,6364062783,0,毕竟上海外乡口音都听不惯,1.0,1.0
458,7.0,3900103878,4569884010,我也觉得好复杂，各种花里胡哨的，第一次网购的时候我还找客服问了半天问题，人最后都被我骚扰得不耐烦了即使是现在我还是有很多不懂的,0.0,0.0
378,0.0,1405243708,-1,河南人怎么这么坏啊,1.0,2.0
468,5.0,927140543,2461205728,你这种鬼屋收收味,1.0,1.0
385,0.0,2745875519,-1,你应该去航吧问，都玩口吧了生活能有多顺利,1.0,2.0
390,4.0,3521722459,964392848,山猴子就这德行？你怕是活不过年底，去阴曹地府吹穷庆的ppt吧！,1.0,1.0
411,5.0,2767837090,0,没脑子,1.0,1.0
357,10.0,1067568118,2812928057,这东西要判刑的，卖个早点你冒这么大风险吗？,0.0,0.0
433,3.0,6530564413,0,整天在这里破防破防，跟小时候被骂的嘴笨的孩子只会念叨反弹一样 语言能力贫瘠的小学语文老师看得也得破防，凑字数都凑不出长篇大论，见识浅薄到不会任何引经据典，稍微有点儿长难的表达只能汇聚成一句“破防”。花生米大小的恼子也就这点词汇量了,1.0,1.0
390,0.0,3521722459,-1,重庆ppt赢麻了,0.0,0.0
